Neigung_x, Neigung_y, Temperatur, Zeit
-2.721000000000000085e-01,-6.810000000000000497e-01,2.632999999999999829e+01,5.041200000000000000e+05
-2.720000000000000195e-01,-6.806999999999999718e-01,2.632999999999999829e+01,5.042400000000000000e+05
-2.718999999999999750e-01,-6.806999999999999718e-01,2.632999999999999829e+01,5.043600000000000000e+05
-2.720000000000000195e-01,-6.807999999999999607e-01,2.632999999999999829e+01,5.044800000000000000e+05
-2.720000000000000195e-01,-6.806999999999999718e-01,2.632999999999999829e+01,5.046000000000000000e+05
-2.720000000000000195e-01,-6.808999999999999497e-01,2.632999999999999829e+01,5.047200000000000000e+05
-2.718999999999999750e-01,-6.807999999999999607e-01,2.632999999999999829e+01,5.048400000000000000e+05
-2.720000000000000195e-01,-6.808999999999999497e-01,2.632999999999999829e+01,5.049600000000000000e+05
-2.720000000000000195e-01,-6.807999999999999607e-01,2.632999999999999829e+01,5.050800000000000000e+05
-2.720000000000000195e-01,-6.807999999999999607e-01,2.632999999999999829e+01,5.052000000000000000e+05
-2.720000000000000195e-01,-6.811000000000000387e-01,2.632999999999999829e+01,5.053200000000000000e+05
-2.718999999999999750e-01,-6.808999999999999497e-01,2.632999999999999829e+01,5.054400000000000000e+05
-2.717999999999999861e-01,-6.808999999999999497e-01,2.632999999999999829e+01,5.055600000000000000e+05
-2.717999999999999861e-01,-6.807999999999999607e-01,2.632999999999999829e+01,5.056800000000000000e+05
-2.717999999999999861e-01,-6.808999999999999497e-01,2.632999999999999829e+01,5.058000000000000000e+05
-2.716999999999999971e-01,-6.808999999999999497e-01,2.632000000000000028e+01,5.059200000000000000e+05
-2.716999999999999971e-01,-6.808999999999999497e-01,2.632000000000000028e+01,5.060400000000000000e+05
-2.716999999999999971e-01,-6.808999999999999497e-01,2.632000000000000028e+01,5.061600000000000000e+05
-2.716000000000000081e-01,-6.808999999999999497e-01,2.632000000000000028e+01,5.062800000000000000e+05
-2.715000000000000191e-01,-6.808999999999999497e-01,2.630999999999999872e+01,5.064000000000000000e+05
-2.715000000000000191e-01,-6.811000000000000387e-01,2.632000000000000028e+01,5.065200000000000000e+05
-2.715000000000000191e-01,-6.810000000000000497e-01,2.630999999999999872e+01,5.066400000000000000e+05
-2.713999999999999746e-01,-6.810000000000000497e-01,2.632000000000000028e+01,5.067600000000000000e+05
-2.713999999999999746e-01,-6.810000000000000497e-01,2.632000000000000028e+01,5.068800000000000000e+05
-2.712999999999999856e-01,-6.810000000000000497e-01,2.630999999999999872e+01,5.070060000000000000e+05
-2.712999999999999856e-01,-6.811000000000000387e-01,2.630999999999999872e+01,5.071200000000000000e+05
-2.711000000000000076e-01,-6.808999999999999497e-01,2.630999999999999872e+01,5.072400000000000000e+05
-2.711000000000000076e-01,-6.811000000000000387e-01,2.632000000000000028e+01,5.073600000000000000e+05
-2.711000000000000076e-01,-6.811000000000000387e-01,2.632000000000000028e+01,5.074800000000000000e+05
-2.710000000000000187e-01,-6.811000000000000387e-01,2.632000000000000028e+01,5.076070000000000000e+05
-2.710000000000000187e-01,-6.811000000000000387e-01,2.630999999999999872e+01,5.077200000000000000e+05
-2.708999999999999742e-01,-6.812000000000000277e-01,2.630999999999999872e+01,5.078400000000000000e+05
-2.708999999999999742e-01,-6.811000000000000387e-01,2.632000000000000028e+01,5.079600000000000000e+05
-2.707999999999999852e-01,-6.811000000000000387e-01,2.630999999999999872e+01,5.080800000000000000e+05
-2.707999999999999852e-01,-6.811000000000000387e-01,2.630999999999999872e+01,5.082000000000000000e+05
-2.706999999999999962e-01,-6.811000000000000387e-01,2.630999999999999872e+01,5.083200000000000000e+05
-2.706000000000000072e-01,-6.812000000000000277e-01,2.630000000000000071e+01,5.084400000000000000e+05
-2.706000000000000072e-01,-6.813000000000000167e-01,2.630999999999999872e+01,5.085600000000000000e+05
-2.705000000000000182e-01,-6.814000000000000057e-01,2.630999999999999872e+01,5.086800000000000000e+05
-2.705000000000000182e-01,-6.813000000000000167e-01,2.630999999999999872e+01,5.088000000000000000e+05
-2.703999999999999737e-01,-6.814000000000000057e-01,2.630000000000000071e+01,5.089200000000000000e+05
-2.703999999999999737e-01,-6.813000000000000167e-01,2.630000000000000071e+01,5.090400000000000000e+05
-2.702999999999999847e-01,-6.814000000000000057e-01,2.630000000000000071e+01,5.091600000000000000e+05
-2.702999999999999847e-01,-6.814000000000000057e-01,2.630000000000000071e+01,5.092800000000000000e+05
-2.701999999999999957e-01,-6.813000000000000167e-01,2.630000000000000071e+01,5.094000000000000000e+05
-2.701999999999999957e-01,-6.813000000000000167e-01,2.630000000000000071e+01,5.095200000000000000e+05
-2.701000000000000068e-01,-6.814000000000000057e-01,2.630000000000000071e+01,5.096400000000000000e+05
-2.701000000000000068e-01,-6.813000000000000167e-01,2.630999999999999872e+01,5.097600000000000000e+05
-2.701000000000000068e-01,-6.814000000000000057e-01,2.630000000000000071e+01,5.098800000000000000e+05
-2.700000000000000178e-01,-6.814999999999999947e-01,2.628999999999999915e+01,5.100000000000000000e+05
-2.700000000000000178e-01,-6.814999999999999947e-01,2.628999999999999915e+01,5.101200000000000000e+05
-2.697999999999999843e-01,-6.814999999999999947e-01,2.628999999999999915e+01,5.102400000000000000e+05
-2.697999999999999843e-01,-6.814999999999999947e-01,2.628999999999999915e+01,5.103600000000000000e+05
-2.692999999999999838e-01,-6.814999999999999947e-01,2.630000000000000071e+01,5.106110000000000000e+05
-2.696999999999999953e-01,-6.814999999999999947e-01,2.628999999999999915e+01,5.107200000000000000e+05
-2.696999999999999953e-01,-6.815999999999999837e-01,2.630000000000000071e+01,5.108400000000000000e+05
-2.695000000000000173e-01,-6.814999999999999947e-01,2.630000000000000071e+01,5.109600000000000000e+05
-2.695000000000000173e-01,-6.815999999999999837e-01,2.630000000000000071e+01,5.110800000000000000e+05
-2.696000000000000063e-01,-6.815999999999999837e-01,2.630000000000000071e+01,5.112070000000000000e+05
-2.693999999999999728e-01,-6.814999999999999947e-01,2.630000000000000071e+01,5.113200000000000000e+05
-2.695000000000000173e-01,-6.814999999999999947e-01,2.628999999999999915e+01,5.114400000000000000e+05
-2.693999999999999728e-01,-6.814000000000000057e-01,2.630000000000000071e+01,5.115600000000000000e+05
-2.693999999999999728e-01,-6.814999999999999947e-01,2.630000000000000071e+01,5.116800000000000000e+05
-2.692999999999999838e-01,-6.816999999999999726e-01,2.628999999999999915e+01,5.118000000000000000e+05
-2.692999999999999838e-01,-6.815999999999999837e-01,2.628999999999999915e+01,5.119200000000000000e+05
-2.691999999999999948e-01,-6.815999999999999837e-01,2.630000000000000071e+01,5.120400000000000000e+05
-2.692999999999999838e-01,-6.814999999999999947e-01,2.628999999999999915e+01,5.121600000000000000e+05
-2.691000000000000059e-01,-6.817999999999999616e-01,2.628999999999999915e+01,5.122800000000000000e+05
-2.692999999999999838e-01,-6.815999999999999837e-01,2.628999999999999915e+01,5.124000000000000000e+05
-2.691999999999999948e-01,-6.816999999999999726e-01,2.628999999999999915e+01,5.125200000000000000e+05
-2.691000000000000059e-01,-6.818999999999999506e-01,2.628999999999999915e+01,5.126400000000000000e+05
-2.691000000000000059e-01,-6.815999999999999837e-01,2.628999999999999915e+01,5.127600000000000000e+05
-2.686999999999999944e-01,-6.814000000000000057e-01,2.628000000000000114e+01,5.128800000000000000e+05
-2.691000000000000059e-01,-6.817999999999999616e-01,2.628999999999999915e+01,5.130000000000000000e+05
-2.688999999999999724e-01,-6.818999999999999506e-01,2.628000000000000114e+01,5.131200000000000000e+05
-2.690000000000000169e-01,-6.815999999999999837e-01,2.628000000000000114e+01,5.132400000000000000e+05
-2.688999999999999724e-01,-6.816999999999999726e-01,2.628000000000000114e+01,5.133600000000000000e+05
-2.686000000000000054e-01,-6.816999999999999726e-01,2.628000000000000114e+01,5.134800000000000000e+05
-2.686999999999999944e-01,-6.812000000000000277e-01,2.628999999999999915e+01,5.136000000000000000e+05
-2.686999999999999944e-01,-6.818999999999999506e-01,2.628000000000000114e+01,5.137200000000000000e+05
-2.687999999999999834e-01,-6.823000000000000176e-01,2.628000000000000114e+01,5.138400000000000000e+05
-2.685000000000000164e-01,-6.814000000000000057e-01,2.628000000000000114e+01,5.139600000000000000e+05
-2.681999999999999940e-01,-6.817999999999999616e-01,2.626999999999999957e+01,5.140800000000000000e+05
-2.684000000000000274e-01,-6.816999999999999726e-01,2.628000000000000114e+01,5.142070000000000000e+05
-2.684000000000000274e-01,-6.823000000000000176e-01,2.626999999999999957e+01,5.143200000000000000e+05
-2.686000000000000054e-01,-6.814000000000000057e-01,2.628000000000000114e+01,5.144400000000000000e+05
-2.686000000000000054e-01,-6.820000000000000506e-01,2.626999999999999957e+01,5.145600000000000000e+05
-2.685000000000000164e-01,-6.814999999999999947e-01,2.626999999999999957e+01,5.146800000000000000e+05
-2.685000000000000164e-01,-6.817999999999999616e-01,2.626999999999999957e+01,5.148060000000000000e+05
-2.684000000000000274e-01,-6.816999999999999726e-01,2.626999999999999957e+01,5.149200000000000000e+05
-2.685000000000000164e-01,-6.818999999999999506e-01,2.626999999999999957e+01,5.150400000000000000e+05
-2.684000000000000274e-01,-6.816999999999999726e-01,2.626999999999999957e+01,5.151600000000000000e+05
-2.682999999999999829e-01,-6.818999999999999506e-01,2.626000000000000156e+01,5.152800000000000000e+05
-2.686000000000000054e-01,-6.817999999999999616e-01,2.626999999999999957e+01,5.154000000000000000e+05
-2.682999999999999829e-01,-6.818999999999999506e-01,2.626000000000000156e+01,5.155200000000000000e+05
-2.682999999999999829e-01,-6.817999999999999616e-01,2.626999999999999957e+01,5.156400000000000000e+05
-2.682999999999999829e-01,-6.820000000000000506e-01,2.626999999999999957e+01,5.157600000000000000e+05
-2.682999999999999829e-01,-6.818999999999999506e-01,2.626999999999999957e+01,5.158800000000000000e+05
-2.682999999999999829e-01,-6.820000000000000506e-01,2.626999999999999957e+01,5.160000000000000000e+05
-2.681000000000000050e-01,-6.818999999999999506e-01,2.626000000000000156e+01,5.161200000000000000e+05
-2.681000000000000050e-01,-6.818999999999999506e-01,2.626000000000000156e+01,5.162400000000000000e+05
-2.681999999999999940e-01,-6.814999999999999947e-01,2.626000000000000156e+01,5.163600000000000000e+05
-2.677999999999999825e-01,-6.822000000000000286e-01,2.626000000000000156e+01,5.164800000000000000e+05
-2.680000000000000160e-01,-6.815999999999999837e-01,2.626000000000000156e+01,5.166000000000000000e+05
-2.680000000000000160e-01,-6.820000000000000506e-01,2.626000000000000156e+01,5.167200000000000000e+05
-2.681999999999999940e-01,-6.820000000000000506e-01,2.625000000000000000e+01,5.168400000000000000e+05
-2.681000000000000050e-01,-6.821000000000000396e-01,2.626000000000000156e+01,5.169600000000000000e+05
-2.681000000000000050e-01,-6.822000000000000286e-01,2.626000000000000156e+01,5.170800000000000000e+05
-2.680000000000000160e-01,-6.816999999999999726e-01,2.626000000000000156e+01,5.172000000000000000e+05
-2.679000000000000270e-01,-6.820000000000000506e-01,2.626000000000000156e+01,5.173200000000000000e+05
-2.677999999999999825e-01,-6.817999999999999616e-01,2.626000000000000156e+01,5.174400000000000000e+05
-2.679000000000000270e-01,-6.820000000000000506e-01,2.625000000000000000e+01,5.175600000000000000e+05
-2.676000000000000045e-01,-6.814999999999999947e-01,2.625000000000000000e+01,5.178110000000000000e+05
-2.680000000000000160e-01,-6.817999999999999616e-01,2.626000000000000156e+01,5.179200000000000000e+05
-2.677999999999999825e-01,-6.814999999999999947e-01,2.625000000000000000e+01,5.180400000000000000e+05
-2.679000000000000270e-01,-6.816999999999999726e-01,2.626000000000000156e+01,5.181600000000000000e+05
-2.676999999999999935e-01,-6.814999999999999947e-01,2.625000000000000000e+01,5.182800000000000000e+05
-2.677999999999999825e-01,-6.817999999999999616e-01,2.625000000000000000e+01,5.184060000000000000e+05
-2.676999999999999935e-01,-6.817999999999999616e-01,2.623999999999999844e+01,5.185200000000000000e+05
-2.677999999999999825e-01,-6.815999999999999837e-01,2.625000000000000000e+01,5.186400000000000000e+05
-2.677999999999999825e-01,-6.815999999999999837e-01,2.625000000000000000e+01,5.187600000000000000e+05
-2.676999999999999935e-01,-6.816999999999999726e-01,2.625000000000000000e+01,5.188800000000000000e+05
-2.676999999999999935e-01,-6.815999999999999837e-01,2.625000000000000000e+01,5.190000000000000000e+05
-2.675000000000000155e-01,-6.817999999999999616e-01,2.625000000000000000e+01,5.191200000000000000e+05
-2.674000000000000266e-01,-6.817999999999999616e-01,2.625000000000000000e+01,5.192400000000000000e+05
-2.679000000000000270e-01,-6.815999999999999837e-01,2.625000000000000000e+01,5.193600000000000000e+05
-2.676999999999999935e-01,-6.816999999999999726e-01,2.625000000000000000e+01,5.194800000000000000e+05
-2.677999999999999825e-01,-6.817999999999999616e-01,2.625000000000000000e+01,5.196000000000000000e+05
-2.674000000000000266e-01,-6.816999999999999726e-01,2.623999999999999844e+01,5.197200000000000000e+05
-2.674000000000000266e-01,-6.817999999999999616e-01,2.623999999999999844e+01,5.198400000000000000e+05
-2.676000000000000045e-01,-6.818999999999999506e-01,2.623999999999999844e+01,5.199600000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.623999999999999844e+01,5.200800000000000000e+05
-2.675000000000000155e-01,-6.816999999999999726e-01,2.623999999999999844e+01,5.202000000000000000e+05
-2.675000000000000155e-01,-6.815999999999999837e-01,2.625000000000000000e+01,5.203200000000000000e+05
-2.675000000000000155e-01,-6.816999999999999726e-01,2.623999999999999844e+01,5.204400000000000000e+05
-2.674000000000000266e-01,-6.816999999999999726e-01,2.623999999999999844e+01,5.205600000000000000e+05
-2.674000000000000266e-01,-6.817999999999999616e-01,2.623000000000000043e+01,5.206800000000000000e+05
-2.674000000000000266e-01,-6.817999999999999616e-01,2.623999999999999844e+01,5.208000000000000000e+05
-2.674000000000000266e-01,-6.816999999999999726e-01,2.623999999999999844e+01,5.209200000000000000e+05
-2.675000000000000155e-01,-6.818999999999999506e-01,2.623999999999999844e+01,5.210400000000000000e+05
-2.675000000000000155e-01,-6.817999999999999616e-01,2.623999999999999844e+01,5.211600000000000000e+05
-2.674000000000000266e-01,-6.815999999999999837e-01,2.623000000000000043e+01,5.212800000000000000e+05
-2.674000000000000266e-01,-6.818999999999999506e-01,2.623999999999999844e+01,5.214060000000000000e+05
-2.672999999999999821e-01,-6.816999999999999726e-01,2.623999999999999844e+01,5.215200000000000000e+05
-2.672999999999999821e-01,-6.816999999999999726e-01,2.623000000000000043e+01,5.216400000000000000e+05
-2.672999999999999821e-01,-6.816999999999999726e-01,2.623000000000000043e+01,5.217600000000000000e+05
-2.672999999999999821e-01,-6.818999999999999506e-01,2.623000000000000043e+01,5.218800000000000000e+05
-2.671999999999999931e-01,-6.817999999999999616e-01,2.623000000000000043e+01,5.220060000000000000e+05
-2.671999999999999931e-01,-6.818999999999999506e-01,2.623000000000000043e+01,5.221200000000000000e+05
-2.671999999999999931e-01,-6.817999999999999616e-01,2.623000000000000043e+01,5.222400000000000000e+05
-2.672999999999999821e-01,-6.817999999999999616e-01,2.623000000000000043e+01,5.223600000000000000e+05
-2.672999999999999821e-01,-6.818999999999999506e-01,2.623000000000000043e+01,5.224800000000000000e+05
-2.671000000000000041e-01,-6.817999999999999616e-01,2.623000000000000043e+01,5.226000000000000000e+05
-2.671999999999999931e-01,-6.817999999999999616e-01,2.623000000000000043e+01,5.227200000000000000e+05
-2.671999999999999931e-01,-6.817999999999999616e-01,2.621999999999999886e+01,5.228400000000000000e+05
-2.671999999999999931e-01,-6.818999999999999506e-01,2.621999999999999886e+01,5.229600000000000000e+05
-2.672999999999999821e-01,-6.818999999999999506e-01,2.621999999999999886e+01,5.230800000000000000e+05
-2.671999999999999931e-01,-6.817999999999999616e-01,2.623000000000000043e+01,5.232000000000000000e+05
-2.671999999999999931e-01,-6.818999999999999506e-01,2.623000000000000043e+01,5.233200000000000000e+05
-2.671999999999999931e-01,-6.817999999999999616e-01,2.621999999999999886e+01,5.234400000000000000e+05
-2.672999999999999821e-01,-6.821000000000000396e-01,2.623000000000000043e+01,5.235600000000000000e+05
-2.671000000000000041e-01,-6.818999999999999506e-01,2.621999999999999886e+01,5.236800000000000000e+05
-2.671999999999999931e-01,-6.820000000000000506e-01,2.621999999999999886e+01,5.238000000000000000e+05
-2.672999999999999821e-01,-6.818999999999999506e-01,2.621999999999999886e+01,5.239200000000000000e+05
-2.671999999999999931e-01,-6.818999999999999506e-01,2.621999999999999886e+01,5.240400000000000000e+05
-2.671000000000000041e-01,-6.817999999999999616e-01,2.621999999999999886e+01,5.241600000000000000e+05
-2.670000000000000151e-01,-6.817999999999999616e-01,2.621999999999999886e+01,5.242800000000000000e+05
-2.671000000000000041e-01,-6.816999999999999726e-01,2.621000000000000085e+01,5.244000000000000000e+05
-2.671000000000000041e-01,-6.816999999999999726e-01,2.621999999999999886e+01,5.245200000000000000e+05
-2.671000000000000041e-01,-6.818999999999999506e-01,2.621000000000000085e+01,5.246400000000000000e+05
-2.671000000000000041e-01,-6.816999999999999726e-01,2.621000000000000085e+01,5.247600000000000000e+05
-2.666999999999999926e-01,-6.824000000000000066e-01,2.621000000000000085e+01,5.250110000000000000e+05
-2.671999999999999931e-01,-6.820000000000000506e-01,2.621000000000000085e+01,5.251200000000000000e+05
-2.671999999999999931e-01,-6.822000000000000286e-01,2.621000000000000085e+01,5.252400000000000000e+05
-2.671999999999999931e-01,-6.821000000000000396e-01,2.621000000000000085e+01,5.253600000000000000e+05
-2.671999999999999931e-01,-6.824000000000000066e-01,2.621999999999999886e+01,5.254800000000000000e+05
-2.671999999999999931e-01,-6.823000000000000176e-01,2.621999999999999886e+01,5.256060000000000000e+05
-2.671999999999999931e-01,-6.822000000000000286e-01,2.621000000000000085e+01,5.257200000000000000e+05
-2.671999999999999931e-01,-6.822000000000000286e-01,2.621000000000000085e+01,5.258400000000000000e+05
-2.671999999999999931e-01,-6.823000000000000176e-01,2.621999999999999886e+01,5.259600000000000000e+05
-2.671999999999999931e-01,-6.822000000000000286e-01,2.621000000000000085e+01,5.260800000000000000e+05
-2.671999999999999931e-01,-6.822000000000000286e-01,2.621000000000000085e+01,5.262000000000000000e+05
-2.671999999999999931e-01,-6.823000000000000176e-01,2.621000000000000085e+01,5.263200000000000000e+05
-2.671999999999999931e-01,-6.823000000000000176e-01,2.621000000000000085e+01,5.264400000000000000e+05
-2.672999999999999821e-01,-6.824000000000000066e-01,2.621000000000000085e+01,5.265600000000000000e+05
-2.671999999999999931e-01,-6.822000000000000286e-01,2.621000000000000085e+01,5.266800000000000000e+05
-2.672999999999999821e-01,-6.822000000000000286e-01,2.619999999999999929e+01,5.268000000000000000e+05
-2.674000000000000266e-01,-6.822000000000000286e-01,2.621000000000000085e+01,5.269200000000000000e+05
-2.671999999999999931e-01,-6.820000000000000506e-01,2.619999999999999929e+01,5.270400000000000000e+05
-2.672999999999999821e-01,-6.820000000000000506e-01,2.619999999999999929e+01,5.271600000000000000e+05
-2.672999999999999821e-01,-6.821000000000000396e-01,2.619999999999999929e+01,5.272800000000000000e+05
-2.672999999999999821e-01,-6.824999999999999956e-01,2.619999999999999929e+01,5.274000000000000000e+05
-2.672999999999999821e-01,-6.822000000000000286e-01,2.619999999999999929e+01,5.275200000000000000e+05
-2.671000000000000041e-01,-6.821000000000000396e-01,2.621000000000000085e+01,5.276400000000000000e+05
-2.674000000000000266e-01,-6.823000000000000176e-01,2.619999999999999929e+01,5.277600000000000000e+05
-2.675000000000000155e-01,-6.822000000000000286e-01,2.619999999999999929e+01,5.278800000000000000e+05
-2.674000000000000266e-01,-6.821000000000000396e-01,2.619999999999999929e+01,5.280000000000000000e+05
-2.675000000000000155e-01,-6.821000000000000396e-01,2.619999999999999929e+01,5.281200000000000000e+05
-2.674000000000000266e-01,-6.822000000000000286e-01,2.619000000000000128e+01,5.282400000000000000e+05
-2.674000000000000266e-01,-6.822000000000000286e-01,2.619999999999999929e+01,5.283600000000000000e+05
-2.674000000000000266e-01,-6.822000000000000286e-01,2.619000000000000128e+01,5.284800000000000000e+05
-2.674000000000000266e-01,-6.821000000000000396e-01,2.619000000000000128e+01,5.286060000000000000e+05
-2.674000000000000266e-01,-6.823000000000000176e-01,2.619000000000000128e+01,5.287200000000000000e+05
-2.674000000000000266e-01,-6.822000000000000286e-01,2.617999999999999972e+01,5.288400000000000000e+05
-2.674000000000000266e-01,-6.822000000000000286e-01,2.619000000000000128e+01,5.289600000000000000e+05
-2.675000000000000155e-01,-6.821000000000000396e-01,2.617999999999999972e+01,5.290800000000000000e+05
-2.676000000000000045e-01,-6.821000000000000396e-01,2.619000000000000128e+01,5.292060000000000000e+05
-2.675000000000000155e-01,-6.820000000000000506e-01,2.617999999999999972e+01,5.293200000000000000e+05
-2.675000000000000155e-01,-6.821000000000000396e-01,2.617999999999999972e+01,5.294400000000000000e+05
-2.676000000000000045e-01,-6.821000000000000396e-01,2.617999999999999972e+01,5.295600000000000000e+05
-2.676000000000000045e-01,-6.822000000000000286e-01,2.617999999999999972e+01,5.296800000000000000e+05
-2.676999999999999935e-01,-6.823000000000000176e-01,2.617999999999999972e+01,5.298000000000000000e+05
-2.676999999999999935e-01,-6.821000000000000396e-01,2.617999999999999972e+01,5.299200000000000000e+05
-2.676000000000000045e-01,-6.821000000000000396e-01,2.617999999999999972e+01,5.300400000000000000e+05
-2.677999999999999825e-01,-6.821000000000000396e-01,2.617000000000000171e+01,5.301600000000000000e+05
-2.676999999999999935e-01,-6.820000000000000506e-01,2.617999999999999972e+01,5.302800000000000000e+05
-2.677999999999999825e-01,-6.820000000000000506e-01,2.617999999999999972e+01,5.304000000000000000e+05
-2.677999999999999825e-01,-6.821000000000000396e-01,2.617000000000000171e+01,5.305200000000000000e+05
-2.677999999999999825e-01,-6.821000000000000396e-01,2.617999999999999972e+01,5.306400000000000000e+05
-2.677999999999999825e-01,-6.822000000000000286e-01,2.617000000000000171e+01,5.307600000000000000e+05
-2.677999999999999825e-01,-6.820000000000000506e-01,2.617000000000000171e+01,5.308800000000000000e+05
-2.679000000000000270e-01,-6.821000000000000396e-01,2.617000000000000171e+01,5.310000000000000000e+05
-2.680000000000000160e-01,-6.821000000000000396e-01,2.617000000000000171e+01,5.311200000000000000e+05
-2.679000000000000270e-01,-6.821000000000000396e-01,2.617000000000000171e+01,5.312400000000000000e+05
-2.680000000000000160e-01,-6.821000000000000396e-01,2.617000000000000171e+01,5.313600000000000000e+05
-2.680000000000000160e-01,-6.822000000000000286e-01,2.616000000000000014e+01,5.314800000000000000e+05
-2.679000000000000270e-01,-6.823000000000000176e-01,2.617000000000000171e+01,5.316000000000000000e+05
-2.680000000000000160e-01,-6.821000000000000396e-01,2.617000000000000171e+01,5.317200000000000000e+05
-2.681999999999999940e-01,-6.820000000000000506e-01,2.616000000000000014e+01,5.318400000000000000e+05
-2.681000000000000050e-01,-6.818999999999999506e-01,2.616000000000000014e+01,5.319600000000000000e+05
-2.682999999999999829e-01,-6.818999999999999506e-01,2.616000000000000014e+01,5.322110000000000000e+05
-2.682999999999999829e-01,-6.823000000000000176e-01,2.614999999999999858e+01,5.323200000000000000e+05
-2.681999999999999940e-01,-6.818999999999999506e-01,2.616000000000000014e+01,5.324400000000000000e+05
-2.684000000000000274e-01,-6.818999999999999506e-01,2.616000000000000014e+01,5.325600000000000000e+05
-2.682999999999999829e-01,-6.822000000000000286e-01,2.616000000000000014e+01,5.326800000000000000e+05
-2.685000000000000164e-01,-6.820000000000000506e-01,2.617000000000000171e+01,5.328060000000000000e+05
-2.681999999999999940e-01,-6.818999999999999506e-01,2.616000000000000014e+01,5.329200000000000000e+05
-2.685000000000000164e-01,-6.818999999999999506e-01,2.616000000000000014e+01,5.330400000000000000e+05
-2.686000000000000054e-01,-6.817999999999999616e-01,2.616000000000000014e+01,5.331600000000000000e+05
-2.685000000000000164e-01,-6.818999999999999506e-01,2.616000000000000014e+01,5.332800000000000000e+05
-2.685000000000000164e-01,-6.816999999999999726e-01,2.616000000000000014e+01,5.334000000000000000e+05
-2.686000000000000054e-01,-6.820000000000000506e-01,2.616000000000000014e+01,5.335200000000000000e+05
-2.684000000000000274e-01,-6.817999999999999616e-01,2.616000000000000014e+01,5.336400000000000000e+05
-2.685000000000000164e-01,-6.815999999999999837e-01,2.616000000000000014e+01,5.337600000000000000e+05
-2.685000000000000164e-01,-6.818999999999999506e-01,2.616000000000000014e+01,5.338800000000000000e+05
-2.686000000000000054e-01,-6.818999999999999506e-01,2.616000000000000014e+01,5.340000000000000000e+05
-2.690000000000000169e-01,-6.824000000000000066e-01,2.614999999999999858e+01,5.341200000000000000e+05
-2.686999999999999944e-01,-6.823000000000000176e-01,2.616000000000000014e+01,5.342400000000000000e+05
-2.685000000000000164e-01,-6.820000000000000506e-01,2.616000000000000014e+01,5.343600000000000000e+05
-2.687999999999999834e-01,-6.818999999999999506e-01,2.616000000000000014e+01,5.344800000000000000e+05
-2.688999999999999724e-01,-6.820000000000000506e-01,2.614999999999999858e+01,5.346000000000000000e+05
-2.687999999999999834e-01,-6.821000000000000396e-01,2.616000000000000014e+01,5.347200000000000000e+05
-2.691000000000000059e-01,-6.820000000000000506e-01,2.616000000000000014e+01,5.348400000000000000e+05
-2.692999999999999838e-01,-6.818999999999999506e-01,2.614999999999999858e+01,5.349600000000000000e+05
-2.687999999999999834e-01,-6.816999999999999726e-01,2.614999999999999858e+01,5.350800000000000000e+05
-2.688999999999999724e-01,-6.820000000000000506e-01,2.616000000000000014e+01,5.352000000000000000e+05
-2.691999999999999948e-01,-6.820000000000000506e-01,2.616000000000000014e+01,5.353200000000000000e+05
-2.690000000000000169e-01,-6.817999999999999616e-01,2.616000000000000014e+01,5.354400000000000000e+05
-2.692999999999999838e-01,-6.820000000000000506e-01,2.614999999999999858e+01,5.355600000000000000e+05
-2.691999999999999948e-01,-6.816999999999999726e-01,2.616000000000000014e+01,5.356800000000000000e+05
-2.691000000000000059e-01,-6.818999999999999506e-01,2.616000000000000014e+01,5.358060000000000000e+05
-2.691999999999999948e-01,-6.818999999999999506e-01,2.616000000000000014e+01,5.359200000000000000e+05
-2.691999999999999948e-01,-6.818999999999999506e-01,2.616000000000000014e+01,5.360400000000000000e+05
-2.691999999999999948e-01,-6.818999999999999506e-01,2.614999999999999858e+01,5.361600000000000000e+05
-2.692999999999999838e-01,-6.817999999999999616e-01,2.616000000000000014e+01,5.362800000000000000e+05
-2.693999999999999728e-01,-6.817999999999999616e-01,2.614999999999999858e+01,5.364060000000000000e+05
-2.693999999999999728e-01,-6.818999999999999506e-01,2.616000000000000014e+01,5.365200000000000000e+05
-2.693999999999999728e-01,-6.818999999999999506e-01,2.614999999999999858e+01,5.366400000000000000e+05
-2.693999999999999728e-01,-6.817999999999999616e-01,2.616000000000000014e+01,5.367600000000000000e+05
-2.695000000000000173e-01,-6.817999999999999616e-01,2.616000000000000014e+01,5.368800000000000000e+05
-2.696000000000000063e-01,-6.817999999999999616e-01,2.616000000000000014e+01,5.370000000000000000e+05
-2.695000000000000173e-01,-6.817999999999999616e-01,2.614999999999999858e+01,5.371200000000000000e+05
-2.695000000000000173e-01,-6.817999999999999616e-01,2.616000000000000014e+01,5.372400000000000000e+05
-2.696000000000000063e-01,-6.816999999999999726e-01,2.614999999999999858e+01,5.373600000000000000e+05
-2.696000000000000063e-01,-6.818999999999999506e-01,2.614999999999999858e+01,5.374800000000000000e+05
-2.696999999999999953e-01,-6.816999999999999726e-01,2.616000000000000014e+01,5.376000000000000000e+05
-2.696999999999999953e-01,-6.815999999999999837e-01,2.616000000000000014e+01,5.377200000000000000e+05
-2.697999999999999843e-01,-6.817999999999999616e-01,2.616000000000000014e+01,5.378400000000000000e+05
-2.697999999999999843e-01,-6.817999999999999616e-01,2.614999999999999858e+01,5.379600000000000000e+05
